Time,TargetLocked,VisionDriveActive,Distance,DistanceError,AngleError,Speed,Omega
20.180133,1,0,10.089179,-0.089179,-0.183517,0.000000,0.000000
20.200180,1,0,10.164440,-0.164440,-0.176956,0.000000,0.000000
20.220144,1,0,10.164440,-0.164440,-0.176956,0.000000,0.000000
20.240136,1,0,10.164440,-0.164440,-0.176956,0.000000,0.000000
20.260109,1,0,10.164440,-0.164440,-0.176956,0.000000,0.000000
20.280731,1,0,10.089179,-0.089179,-0.183517,0.000000,0.000000
20.300373,1,0,10.089179,-0.089179,-0.183517,0.000000,0.000000
20.320444,1,0,10.089179,-0.089179,-0.183517,0.000000,0.000000
20.340467,1,0,10.083502,-0.083502,-0.427185,0.000000,0.000000
20.360172,1,0,10.111207,-0.111207,-0.450928,0.000000,0.000000
20.380751,1,0,10.162669,-0.162669,-0.922798,0.000000,0.000000
20.400476,1,0,10.123070,-0.123070,-1.205803,0.000000,0.000000
20.420194,1,0,10.080283,-0.080283,-1.657433,0.000000,0.000000
20.440419,1,0,10.204624,-0.204624,-3.115440,0.000000,0.000000
20.460168,1,0,10.202131,-0.202131,-4.256752,0.000000,0.000000
20.480812,1,0,10.136864,-0.136864,-5.099686,0.000000,0.000000
20.500490,1,0,10.023476,-0.023476,-6.459740,0.000000,0.000000
20.520442,1,0,10.132673,-0.132673,-7.213814,0.000000,0.000000
20.540183,1,0,10.005580,-0.005580,-8.017342,0.000000,0.000000
20.560890,1,0,9.884294,0.115706,-8.472672,0.000000,0.000000
20.580750,1,0,9.905221,0.094779,-9.106247,0.000000,0.000000
20.600855,1,0,9.957577,0.042423,-9.300140,0.000000,0.000000
20.620192,1,0,9.957577,0.042423,-9.300140,0.000000,0.000000
20.640160,1,0,9.934872,0.065128,-9.163597,0.000000,0.000000
20.660286,1,0,9.905221,0.094779,-9.106247,0.000000,0.000000
20.680159,1,0,9.872788,0.127212,-8.931107,0.000000,0.000000
20.700314,1,0,9.885041,0.114959,-8.968208,0.000000,0.000000
20.720444,1,0,9.882760,0.117240,-8.968010,0.000000,0.000000
20.740428,1,0,9.893772,0.106228,-9.002655,0.000000,0.000000
20.760391,1,0,9.905221,0.094779,-9.106247,0.000000,0.000000
20.780858,1,0,9.905221,0.094779,-9.106247,0.000000,0.000000
20.800205,1,0,9.944568,0.055432,-9.143410,0.000000,0.000000
20.820209,1,0,9.992809,0.007191,-9.150261,0.000000,0.000000
20.840168,1,0,9.894403,0.105597,-9.105003,0.000000,0.000000
20.860131,1,0,9.908314,0.091686,-9.506050,0.000000,0.000000
20.880115,1,0,9.908314,0.091686,-9.904556,0.000000,0.000000
20.900139,1,0,9.832901,0.167099,-11.073936,0.000000,0.000000
20.920229,1,0,9.884174,0.115826,-11.477058,0.000000,0.000000
20.940132,1,0,9.870587,0.129413,-12.700966,0.000000,0.000000
20.960247,1,0,9.769126,0.230874,-12.989502,0.000000,0.000000
20.980258,1,0,9.736568,0.263432,-13.140114,0.000000,0.000000
21.000333,1,0,9.667920,0.332080,-13.128967,0.000000,0.000000
21.020160,1,0,9.667920,0.332080,-13.128967,0.000000,0.000000
21.040167,1,0,9.756536,0.243464,-13.015633,0.000000,0.000000
21.060939,1,0,9.674962,0.325038,-12.870003,0.000000,0.000000
21.080082,1,0,9.674962,0.325038,-12.870003,0.000000,0.000000
21.100180,1,0,9.715013,0.284987,-12.877716,0.000000,0.000000
21.120167,1,0,9.715013,0.284987,-12.877716,0.000000,0.000000
21.140141,1,0,9.664561,0.335439,-12.839546,0.000000,0.000000
21.160125,1,0,9.674962,0.325038,-12.870003,0.000000,0.000000
21.180150,1,0,9.674962,0.325038,-12.870003,0.000000,0.000000
21.200251,1,0,9.674962,0.325038,-12.870003,0.000000,0.000000
21.221092,1,0,9.706406,0.293594,-12.870003,0.000000,0.000000
21.240628,1,0,9.674962,0.325038,-12.870003,0.000000,0.000000
21.260431,1,0,9.674962,0.325038,-12.870003,0.000000,0.000000
21.281130,1,0,9.674962,0.325038,-12.870003,0.000000,0.000000
21.300856,1,0,9.706406,0.293594,-13.004494,0.000000,0.000000
21.320952,1,0,9.706406,0.293594,-12.870003,0.000000,0.000000
21.340332,1,0,9.674962,0.325038,-12.870003,0.000000,0.000000
21.360151,1,0,9.674962,0.325038,-12.870003,0.000000,0.000000
21.380093,1,0,9.674962,0.325038,-12.870003,0.000000,0.000000
21.400204,1,0,9.674962,0.325038,-12.870003,0.000000,0.000000
21.420524,1,0,9.664561,0.335439,-12.839546,0.000000,0.000000
21.440250,1,0,9.718756,0.281244,-12.979721,0.000000,0.000000
21.460156,1,0,9.720034,0.279966,-13.267868,0.000000,0.000000
21.480085,1,0,9.678496,0.321504,-13.519073,0.000000,0.000000
21.501058,1,0,9.671186,0.328814,-14.576233,0.000000,0.000000
21.520159,1,0,9.671186,0.328814,-14.576233,0.000000,0.000000
21.540212,1,0,9.657067,0.342933,-15.585182,0.000000,0.000000
21.560912,1,0,9.530463,0.469537,-17.114365,0.000000,0.000000
21.580188,1,0,9.327870,0.672130,-18.306801,0.000000,0.000000
21.600496,1,0,9.312121,0.687879,-19.867485,0.000000,0.000000
21.621134,1,0,9.193654,0.806346,-20.288857,0.000000,0.000000
21.640221,1,0,9.234164,0.765836,-20.565948,0.000000,0.000000
21.660131,1,0,9.228682,0.771318,-21.006874,0.000000,0.000000
21.680171,1,0,9.194070,0.805930,-21.178612,0.000000,0.000000
21.700105,1,0,9.189915,0.810085,-20.816193,0.000000,0.000000
21.721128,1,0,9.258842,0.741158,-20.498802,0.000000,0.000000
21.740182,1,0,9.121727,0.878273,-20.662125,0.000000,0.000000
21.760193,1,0,9.186765,0.813235,-20.436050,0.000000,0.000000
21.780133,1,0,9.146844,0.853156,-20.424850,0.000000,0.000000
21.800204,1,0,9.193542,0.806458,-20.437958,0.000000,0.000000
21.820473,1,0,9.154201,0.845799,-20.426918,0.000000,0.000000
21.840150,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
21.860084,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
21.880408,1,0,9.183231,0.816769,-20.474457,0.000000,0.000000
21.900905,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
21.920341,1,0,9.193542,0.806458,-20.437958,0.000000,0.000000
21.940150,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
21.960141,1,0,9.154201,0.845799,-20.426918,0.000000,0.000000
21.980137,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.000172,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.020524,1,0,9.154201,0.845799,-20.426918,0.000000,0.000000
22.040162,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.060175,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.080155,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.100240,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.120111,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.140098,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.160260,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.180201,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.200166,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.220246,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.240138,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.260200,1,0,9.154201,0.845799,-20.426918,0.000000,0.000000
22.280091,1,0,9.154201,0.845799,-20.426918,0.000000,0.000000
22.300652,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.320093,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.340091,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.360128,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.380118,1,0,9.183231,0.816769,-20.474457,0.000000,0.000000
22.400205,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.420131,1,0,9.183231,0.816769,-20.474457,0.000000,0.000000
22.440136,1,0,9.183231,0.816769,-20.474457,0.000000,0.000000
22.460101,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.480158,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.500122,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.521308,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.540136,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.561565,1,0,9.183231,0.816769,-20.474457,0.000000,0.000000
22.580182,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.600135,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.620137,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.640167,1,0,9.201551,0.798449,-20.479057,0.000000,0.000000
22.660231,1,1,9.201551,0.798449,-18.479057,0.000000,0.469368
22.680133,1,1,9.183231,0.816769,-18.474457,0.000000,0.476643
22.700140,1,1,9.201551,0.798449,-18.479057,0.000000,0.484149
22.720109,1,1,9.201551,0.798449,-18.479057,0.000000,0.491541
22.740165,1,1,9.201551,0.798449,-18.479057,0.000000,0.498933
22.760186,1,1,9.221287,0.778713,-18.466522,0.000000,0.500000
22.780147,1,1,9.234164,0.765836,-18.205544,0.000000,0.500000
22.800114,1,1,9.289407,0.710593,-17.496857,0.000000,0.496045
22.820150,1,1,9.296963,0.703037,-16.766991,0.000000,0.484505
22.840105,1,1,9.319497,0.680503,-16.217010,0.000000,0.477243
22.860256,1,1,9.209648,0.790352,-14.860603,0.000000,0.449277
22.880131,1,1,9.347808,0.652192,-14.168564,0.000000,0.437643
22.900145,1,1,9.511406,0.488594,-11.940552,0.000000,0.386719
22.920172,1,1,9.601119,0.398881,-10.117867,0.000000,0.345199
22.940099,1,1,9.630760,0.369240,-9.366714,0.000000,0.330167
22.960611,1,1,9.799312,0.200688,-7.813789,0.000000,0.294469
22.980148,1,1,9.797105,0.202895,-7.312599,0.000000,0.284865
23.000132,1,1,9.798537,0.201463,-5.511528,0.000000,0.242043
23.020146,1,1,9.875207,0.124793,-4.511391,0.000000,0.218844
23.040276,1,1,9.823556,0.176444,-4.109253,0.000000,0.210434
23.060178,1,1,9.832492,0.167508,-3.358948,0.000000,0.193020
23.080335,1,1,9.875109,0.124891,-3.096695,0.000000,0.187702
23.100241,1,1,9.936964,0.063036,-2.460381,0.000000,0.172779
23.120220,1,1,9.979008,0.020992,-2.385094,0.000000,0.171850
23.140129,1,1,9.979008,0.020992,-2.385094,0.000000,0.172804
23.160166,1,1,9.926739,0.073261,-2.381966,0.000000,0.173679
23.180113,1,1,9.911306,0.088694,-2.544014,0.000000,0.178748
23.200170,1,1,9.936964,0.063036,-2.460381,0.000000,0.177641
23.220157,1,1,9.936964,0.063036,-2.460381,0.000000,0.178625
23.240155,1,1,9.936964,0.063036,-2.460381,0.000000,0.179609
23.260161,1,1,9.973034,0.026966,-2.315910,0.000000,0.176924
23.280189,1,1,9.974621,0.025379,-2.315811,0.000000,0.177848
23.300106,1,1,9.974621,0.025379,-2.315811,0.000000,0.178774
23.320700,1,1,9.936964,0.063036,-2.460381,0.000000,0.183373
23.340874,1,1,9.936964,0.063036,-2.460381,0.000000,0.184357
23.360236,1,1,9.974621,0.025379,-2.315811,0.000000,0.181669
23.380160,1,1,9.974621,0.025379,-2.315811,0.000000,0.182595
23.400231,1,1,9.974621,0.025379,-2.315811,0.000000,0.183521
23.420105,1,1,9.936964,0.063036,-2.460381,0.000000,0.188120
23.440174,1,1,9.936964,0.063036,-2.460381,0.000000,0.189104
23.460110,1,1,9.973034,0.026966,-2.315910,0.000000,0.186419
23.480132,1,1,9.974621,0.025379,-2.315811,0.000000,0.187342
23.500149,1,1,9.974621,0.025379,-2.315811,0.000000,0.188269
23.520076,1,1,9.974621,0.025379,-2.315811,0.000000,0.189195
23.540171,1,1,9.936964,0.063036,-2.460381,0.000000,0.193794
23.560505,1,1,9.936964,0.063036,-2.460381,0.000000,0.194778
23.580174,1,1,9.974621,0.025379,-2.315811,0.000000,0.192090
23.600305,1,1,9.974621,0.025379,-2.315811,0.000000,0.193016
23.620295,1,1,9.974621,0.025379,-2.315811,0.000000,0.193942
23.640089,1,1,9.974621,0.025379,-2.315811,0.000000,0.194869
23.660149,1,1,9.974621,0.025379,-2.315811,0.000000,0.195795
23.680103,1,1,9.936964,0.063036,-2.460381,0.000000,0.200393
23.700108,1,1,9.974621,0.025379,-2.315811,0.000000,0.197706
23.720099,1,1,9.973034,0.026966,-2.315910,0.000000,0.198634
23.740155,1,1,9.974621,0.025379,-2.315811,0.000000,0.199558
23.760611,1,1,9.974621,0.025379,-2.315811,0.000000,0.200485
23.780172,1,1,9.974621,0.025379,-2.315811,0.000000,0.201411
23.800180,1,1,9.974621,0.025379,-2.315811,0.000000,0.202337
23.820417,1,1,9.974621,0.025379,-2.315811,0.000000,0.203264
23.840108,1,1,9.974621,0.025379,-2.315811,0.000000,0.204190
23.860156,1,1,9.974621,0.025379,-2.315811,0.000000,0.205116
23.880113,1,1,9.974621,0.025379,-2.315811,0.000000,0.206042
23.900121,1,1,9.974621,0.025379,-2.315811,0.000000,0.206969
23.920102,1,1,9.974621,0.025379,-2.315811,0.000000,0.207895
23.940116,1,1,9.974621,0.025379,-2.315811,0.000000,0.208821
23.960289,1,1,9.974621,0.025379,-2.315811,0.000000,0.209748
23.980108,1,1,9.974621,0.025379,-2.315811,0.000000,0.210674
24.000175,1,1,9.974621,0.025379,-2.315811,0.000000,0.211600
24.020191,1,1,9.974621,0.025379,-2.315811,0.000000,0.212527
24.040129,1,1,9.974621,0.025379,-2.315811,0.000000,0.213453
24.060206,1,1,9.974621,0.025379,-2.315811,0.000000,0.214379
24.080070,1,1,9.974621,0.025379,-2.315811,0.000000,0.215306
24.100090,1,1,9.974621,0.025379,-2.315811,0.000000,0.216232
24.120167,1,1,10.011329,-0.011329,-2.170868,-0.000000,0.213477
24.140131,1,1,10.011329,-0.011329,-2.170868,-0.000000,0.214345
24.160134,1,1,10.013752,-0.013752,-2.170647,-0.000000,0.215208
24.180108,1,1,10.013752,-0.013752,-2.170647,-0.000000,0.216076
24.200237,1,1,10.011329,-0.011329,-2.170868,-0.000000,0.216950
24.220265,1,1,10.013752,-0.013752,-2.170647,-0.000000,0.217813
24.240141,1,1,10.011329,-0.011329,-2.170868,-0.000000,0.218687
24.260101,1,1,10.011329,-0.011329,-2.170868,-0.000000,0.219555
24.280127,1,1,9.974167,0.025833,-2.212563,0.000000,0.221482
24.300183,1,1,9.974167,0.025833,-2.212563,0.000000,0.222367
24.321034,1,1,10.013752,-0.013752,-2.170647,-0.000000,0.222188
24.340153,1,1,9.974167,0.025833,-2.212563,0.000000,0.224121
24.360279,1,1,9.979008,0.020992,-2.385094,0.000000,0.229388
24.380127,1,1,9.975780,0.024220,-2.212463,0.000000,0.225957
24.400093,1,1,9.974167,0.025833,-2.212563,0.000000,0.226845
24.420104,1,1,9.974167,0.025833,-2.212563,0.000000,0.227730
24.440456,1,1,9.979008,0.020992,-2.385094,0.000000,0.232997
24.460115,1,1,9.979008,0.020992,-2.385094,0.000000,0.233951
24.480121,1,1,9.979008,0.020992,-2.385094,0.000000,0.234905
24.500126,1,1,9.979008,0.020992,-2.385094,0.000000,0.235859
24.520177,1,1,9.979008,0.020992,-2.385094,0.000000,0.236813
24.540089,1,1,9.979008,0.020992,-2.385094,0.000000,0.237767
24.560814,1,1,9.979008,0.020992,-2.385094,0.000000,0.238721
24.580130,1,1,9.979008,0.020992,-2.385094,0.000000,0.239675
24.600071,1,1,9.979008,0.020992,-2.385094,0.000000,0.240629
24.620146,1,1,9.979008,0.020992,-2.385094,0.000000,0.241583
24.640172,1,1,9.979008,0.020992,-2.385094,0.000000,0.242537
24.660602,1,1,9.979008,0.020992,-2.385094,0.000000,0.243491
24.680363,1,1,9.979008,0.020992,-2.385094,0.000000,0.244446
24.700242,1,1,9.979008,0.020992,-2.385094,0.000000,0.245400
24.720168,1,1,9.979008,0.020992,-2.385094,0.000000,0.246354
24.740581,1,1,9.979008,0.020992,-2.385094,0.000000,0.247308
24.760449,1,1,9.989150,0.010850,-2.155396,0.000000,0.242427
24.780439,1,1,9.989150,0.010850,-2.155396,0.000000,0.243290
24.800135,1,1,9.989150,0.010850,-2.155396,0.000000,0.244152
24.820161,1,1,9.989150,0.010850,-2.155396,0.000000,0.245014
24.840087,1,1,9.989150,0.010850,-2.155396,0.000000,0.245876
24.860110,1,1,9.989150,0.010850,-2.155396,0.000000,0.246738
24.880165,1,1,9.989150,0.010850,-2.155396,0.000000,0.247600
24.900125,1,1,9.989150,0.010850,-2.155396,0.000000,0.248462
24.920579,1,1,9.989150,0.010850,-2.155396,0.000000,0.249325
24.940329,1,1,9.989150,0.010850,-2.155396,0.000000,0.250187
24.960302,1,1,9.989150,0.010850,-2.155396,0.000000,0.251049
24.980141,1,1,9.989150,0.010850,-2.155396,0.000000,0.251911
25.000117,1,1,9.989150,0.010850,-2.155396,0.000000,0.252773
25.020103,1,1,9.989150,0.010850,-2.155396,0.000000,0.253635
25.040082,1,1,9.989150,0.010850,-2.155396,0.000000,0.254498
25.060132,1,1,9.989150,0.010850,-2.155396,0.000000,0.255360
25.080238,1,1,9.989150,0.010850,-2.155396,0.000000,0.256222
25.100233,1,1,9.989150,0.010850,-2.155396,0.000000,0.257084
25.120148,1,1,9.989150,0.010850,-2.155396,0.000000,0.257946
25.140140,1,1,9.989150,0.010850,-2.155396,0.000000,0.258808
25.160822,1,1,9.989150,0.010850,-2.155396,0.000000,0.259671
25.180785,1,1,9.950544,0.049456,-2.196709,0.000000,0.261582
25.200269,1,1,9.950544,0.049456,-2.196709,0.000000,0.262461
25.220209,1,0,9.950544,0.049456,-4.196709,0.000000,0.000000
25.240077,1,0,9.950544,0.049456,-4.196709,0.000000,0.000000
25.260265,1,0,9.988358,0.011642,-4.238007,0.000000,0.000000
25.280352,1,0,9.988358,0.011642,-4.238007,0.000000,0.000000
25.300094,1,0,9.988358,0.011642,-4.238007,0.000000,0.000000
25.320862,1,0,9.950544,0.049456,-4.196709,0.000000,0.000000
25.340310,1,0,9.989150,0.010850,-4.155396,0.000000,0.000000
25.360227,1,0,9.972551,0.027449,-4.384712,0.000000,0.000000
25.380203,1,0,9.976212,0.023788,-4.315727,0.000000,0.000000
25.400293,1,0,9.989945,0.010055,-4.359322,0.000000,0.000000
25.420436,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.440209,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.460460,1,0,9.976212,0.023788,-4.315727,0.000000,0.000000
25.480617,1,0,9.974621,0.025379,-4.315811,0.000000,0.000000
25.500195,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.520210,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.541163,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.560128,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.580731,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.600163,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.620184,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.640302,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.660177,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.680137,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.700109,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.720104,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.740455,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.760146,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.780126,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.800128,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.820302,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.840101,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.860092,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.880187,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.900738,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.920337,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.940845,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.960365,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
25.980134,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.000106,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.020126,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.040143,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.060151,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.080186,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.100117,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.120148,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.140149,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.160139,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.180256,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.200092,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.220195,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.240123,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.260143,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.280112,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.300160,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.320916,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.340304,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.360187,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.380152,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.400110,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.420103,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.440183,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.460140,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.480147,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.500181,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.520137,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.540401,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.560130,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.580615,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.600293,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.620141,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.640216,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.660145,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.680206,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.700166,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.720219,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.740195,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.760140,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.780191,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.800115,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.820088,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.840191,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.860233,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.880084,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.900204,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.920165,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.940077,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.960098,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
26.980138,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.000179,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.020079,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.040291,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.060167,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.080176,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.100099,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.120091,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.140128,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.160118,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.180137,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.200112,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.220099,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.240099,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.260131,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.280129,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.300608,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.320109,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.340678,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.360143,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.380168,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.400125,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.420118,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.440110,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.460209,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.480089,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.500237,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.520075,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.540128,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.560087,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.580397,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.600125,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.620153,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.640325,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.660117,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.680093,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.700083,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.720135,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.740107,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.760186,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.780183,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.800088,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.820104,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.840097,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.860170,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.880086,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.900116,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.920092,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.940119,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.960119,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
27.980152,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
28.000088,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
28.020132,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
28.040141,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
28.060153,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
28.080120,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
28.100143,1,0,9.950544,0.049456,-4.502579,0.000000,0.000000
